"1804","Sports on Facebook"
"1803","Conservative"
"1803","Baking Life"
"1802","Garfield"
"1801","Car Town"
"1800","Hollyoaks"
"1799","I can't hear you, so ill just laugh and hope it wasn't a question"
"1797","Naruto"
"1796","Daft Punk"
"1796","Walgreens"
"1795","Rocky"
"1790","City of Wonder"
"1788","Rajon Rondo"
"1788","I am not a morning person. Do not pull the covers off me. I WILL KILL YOU."
"1787","Hotel City"
"1785","STOP PROTESTING AT MILITARY FUNERALS"
"1785","Mama Mary"
"1784","Budweiser"
"1784","Triple H - WWE Universe"
"1782","Reading Books"
"1780","Olly Murs"
"1776","Graffiti"
"1775","Treasure Madness"
"1774","Rubberduckzilla"
"1773","Robbie Williams"
"1770","You instantly piss me off when I see you."
"1768","I feel stupid when I say what? a thousand times because I can't hear"
"1766","Give Hearts"
"1766","deadmau5"
"1762","Question Party"
"1761","CHANEL"
"1760","I Will Go Slightly Out of My Way To Step On A Crunchy-Looking Leaf"
"1760","Australia"
"1759","Official Need for Speed"
"1756","George W. Bush"
"1755","Sarcasm Society"
"1755","My level of maturity changes depending on who im with."
"1754","Chrisette Michele"
"1751","New England Patriots"
"1751","Miami Ink"
"1751","Didier Drogba"
"1749","Kingfisher"
"1748","Boo"
"1747","Akshay Kumar"
"1743","Its better to have a few true friends than lots of fake friends"
"1743","Shah Rukh Khan"
"1741","No I'm not lying, but when you look at me like that, how can I not smile?"
"1740","Depeche Mode"
"1739","trampolines"
"1739","Take me as I am, or watch me as I go."
"1739","Watermelon"
"1738","Charmed"
"1735","Zoo Paradise"
"1734","I dont care what you heard, Im telling you what really happened. So shut up"
"1732","Secret"
"1731","Def Leppard"
"1728","Plants vs. Zombies"
"1726","Casting Crowns"
"1726","Blues"
"1725","Lord Ganesha"
"1725","Association football"
"1723","Pink"
"1723","The Secret"
"1723","PRAYER IS THE KEY"
"1721","No, I'm not being immature, I'm having fun. You should try it"
"1718","That '70s Show"
"1718","Mario"
"1718","AT&T"
"1715","KATIE PRICE"
"1714","Amr Diab"
"1714","Video Games"
"1713","Open fridge, nothing. Freezer? nothing. Might as well try the fridge again."
"1711","I dont care how old you are, if you dont respect me i'm not respecting you"
"1710","Denzel Washington"
"1709","I hate saying hi to people and they don't see you and you feel retarded"
"1706","Im a good enough person to forgive you, but not stupid enough to trust you"
"1704","Tinie Tempah"
"1702","Alternative rock"
"1700","Softball"
"1699","Vice Ganda"
"1699","Baby Boy"
"1696","Words with Friends"
"1695","Georges St-Pierre"
"1693","Rey Mysterio - WWE Universe"
"1693","The urge to smile when someone is yelling at you"
"1692","Expedia"
"1692","INDIA - Jai Ho !"
"1691","Bob Dylan"
"1690","Music and Lyrics"
"1687","Fastrack "
"1687","Sons of Anarchy"
"1687","Adam Lambert"
"1687","Bing"
"1683","Ronaldinho"
"1683","Backyard Monsters"
"1681","Spongebob's face when he figured out Squidward likes Krabby Patties."
"1680","Lupe Fiasco"
"1679","eBuddy"
"1677","Puzzled Hearts"
"1676","I would take a bullet for u.. Not the head but like in the leg or something"
"1670","Dear sleep, I know we had problems when I was younger, but now I love you"
"1670","Homemade Chocolate Chip Cookies"
"1668","Fringe"
"1666","I Hate People That Dont Text Back"
"1665","Blake Shelton"
"1664","Chicago Bears"
"1663","James May"
"1661","♥ I Need Allah In My Life ♥"
"1661","My Town"
"1660","Nike Basketball"
"1658","Leona Lewis"
"1657","Los simpson"
"1656","Remember Me"
"1655","Marvel"
"1653","Wanted"
"1651","The Daily Show"
"1650","i love when you text me first, cus then i know your thinking about me:)"
"1650","CoverGirl"
"1649","Badminton"
"1648","GodVine"
"1644","Amusement parks"
"1641","Shawshank Redemption"
"1640","ShoeDazzle"
"1639","Gardening"
"1639","lets get the uk tv licence abolished"
"1638","Saying I'm almost there when you actually haven't even left the House"
"1633","Wild Ones"
"1632","Hadith of the Day"
"1628","أعظم رجل فى التاريخ  سيدنا محمد **اقسمكم بالله ان تنشروها"
"1625","if you tickle my feet i am not responsible for what happens to your face."
"1623","Assassin's Creed"
"1622","James Blunt"
"1622","It's Always Sunny In Philadelphia"
"1620","Carnival Cruise Lines"
"1619","كلنا خالد سعيد"
"1618","Carlos Santana"
"1617","Good friends don´t let you do stupid things...alone :)"
"1617","Quotes"
"1617","Katt Williams"
"1614","Dexter's Labratory"
"1613","Mayhem"
"1613","Are YOU Interested?"
"1613","IMVU"
"1610","Timon and Pumbaa"
"1610","Too often we don't realize what we have until it's gone. Too often we're too stubborn to say, 'Sorry, I was wrong.' Too often it seems we hurt the ones closest to our hearts, and we let the most foolish things tear us apart"
"1609","Criss Angel"
"1607","Shaq"
"1606","Typing what you really want to say, then deleting it."
"1606","Dave Matthews Band"
"1604","The Tyra Banks Show"
"1604","Jack Black"
"1604","Don Omar"
"1603","Drinking"
"1603","Lie-ins"
"1601","i-want-money.org"
"1600","Road Trips"
"1599","Lay's"
"1598","i STILL didnt hear what you said, but im gonna smile, nod and laugh anyway"
"1597","YOU SHLAAAAGG"
"1597","You're angry at me for that ? Thats cool, just let me know when you grow up"
"1593","official diversity page"
"1591","The Chris Moyles Show"
"1591","United States Marine Corps"
"1591","Kat Von D"
"1586","Al Pacino"
"1585","LuxDelux"
"1584","Troy Polamalu"
"1584","Hell's Kitchen"
"1582","Arizona Iced Tea"
"1578","Barbie"
"1577","Troy"
"1576","Meeting someone who is also drunk and immediately becoming best friends"
"1575","The Princess Bride"
"1572","Build-A-Bear Workshop"
"1572","Clinique"
"1571","Smirnoff US"
"1571","I love how my best friend and I can say one word, and crack up (:"
"1571","Friday After Next"
"1570","I say i'm only having a few, and then get absolutely WANKERED!"
"1570","I don't know what to talk about, but i wanna talk to you."
"1569","Dale Earnhardt, Jr."
"1566","ثقف نفسك"
"1566","Every time i trust somebody, they show me why i shouldn't."
"1563","Painting"
"1563","Pawn Stars on History"
"1561","What Goes Around Comes Around NYC"
"1561","Real Housewives of Atlanta"
"1560","Facebook for BlackBerry® smartphones"
"1558","Misfits"
"1557","Dr Dre"
"1556","Deadliest Catch - F/V Cornelia Marie"
"1555","Carhartt"
"1554","Saying  It's ok  but secretly knowing its killing you inside"
"1554","Papa Roach"
"1551","summer"
"1550","The Olympic Games"
"1548","i like the smell of rain"
"1548","Dogs"
"1548","Meet The Browns"
"1547","I'm a CHRISTIAN & I'm PROUD"
"1547","Batman"
"1541","The Green Mile"
"1541","Flo Rida"
"1539","Jabbawockeez"
"1536","Atif Aslam Official Page || AADEEZ"
"1536","نكت"
"1536","If i could turn back the time"
"1536","Anime"
"1535","Seether"
"1535","N-Dubz Official Page"
"1535","The Shit You Hear About Me Might Be True but Then Again It Could Be as Fake as the Bitch Who Told You"
"1531","The Fresh Prince of Bel Air"
"1531","Travis Pastrana"
"1530","Telling inanimate objects to STAY when they look like they're going to fall"
"1530","Alice in Chains"
"1527","Kisses"
"1526","Rock"
"1526","Rammstein"
"1524","Being Human"
"1524","TV Fanatic"
"1523","I WISH I HAD UNLIMITED MONEY"
"1523","Prophet Muhammad (SAW), the greatest man in history"
"1522","Why Did I Get Married Too (2010)"
"1521","The Sopranos"
"1520","Facebook for iPhone"
"1519","Dos Equis"
"1517","The Boondock Saints"
"1516","Trace Adkins"
"1515","MY SISTER SAID IF I GET ONE MILLION FANS SHE WILL NAME HER BABY MEGATRON"
"1515","Nights Out With Friends"
"1515","Rugrats"
"1514","realizing you're wrong in the middle of an argument but continuing to argue"
"1514","My City Life"
"1513","Chex Mix"
"1512","الشيخ متولى الشعراوى"
"1512","Playfish"
"1511","9/11 - We'll never forget - Will you fly a flag  in memory of the lives lost?"
"1510","The Proposal"
"1509","No. Your Wrong. So just sit there in your wrongness and be wrong."
"1506","Six Flags"
"1506","New Orleans Saints"
"1504","Pedigree Adoption Drive"
"1504","Psych"
"1503","The Cure"
"1502","My bed is so possessive. Every morning it does not want me to leave..."
"1500","Creed"
"1499","Lynyrd Skynyrd"
"1499","Iron Man 2"
"1498","الصفحة الرسمية للمجلس الأعلى للقوات المسلحة"
"1498","Drama"
"1498","كل يوم معلومة طبية"
"1497","I would rather walk with God in the dark than go alone in the light. Press Like if you agree! =)"
"1495","Need for Speed: Most Wanted"
"1495","Nine Inch Nails"
"1495","R.I.P. Ryan Dunn"
"1495","Take That"
"1494","Positively Positive"
"1492","The Sound & Smell of Rain"
"1491","Jensen Ackles"
"1489","Life Savers Gummies"
"1487","Texting in Bed"
"1487","Parents call it Back Talk we call it explaining why their wrong."
"1484","Come Dine With Me"
"1482","The Hangover Quotes"
"1480","I Tried Being Normal Once. Worst 5 Minutes of my Life"
"1478","mom, i could be dying and you're not answering the phone"
"1476","Should I Say It?, Im gonna Say It, I Said it, I shouldnt have said that..."
"1475","The Colbert Report"
"1474","Mumbai Indians"
"1474","Plies"
"1472","Ooooooooh, That sounds a bit harsh, I better put lol on the end of it"
"1471","Indianapolis Colts"
"1471","Michael Jackson's This Is It"
"1470","I need more sleep!"
"1469","Cold Stone Creamery"
"1469","i hate bullshitters!!"
"1465","Jim Beam"
"1465","♫ I WAKE UP IN THE MORNING, FEELING LIKE...going back to sleep..."
"1465","Monster Galaxy"
"1463","Meeting someone in the wierdest way, then they are a huge part of your life"
"1461","Bernie Mac"
"1461","Step Up"
"1460","Oh, I'm sorry. I thought you meant what you promised. Silly me."
"1459","Green Bay Packers"
"1457","Casino"
"1455","Fox Racing"
"1453","Tiger Woods"
"1453","5 Images you wont believe are NOT Photoshopped!!"
"1451","The Walking Dead"
"1450","Chad Ochocinco"
"1450","Hancock"
"1447","I wish life had an Undo button."
"1444","Wwe"
"1443","Shane Dawson"
"1443","Roller Coasters"
"1441","Nancy Ajram"
"1441","greatest game ever: DON'T LET THE BALLOON TOUCH THE FLOOR"
"1440","Pimp My Ride"
"1440","Young Money"
"1439","MAC Cosmetics"
"1439","Dr. Mehmet Oz"
"1438","In-N-Out Burger"
"1436","Texas HoldEm Poker by Zynga"
"1436","Dollar General"
"1435","My Top Followers"
"1434","Market Street"
"1432","Susan Boyle"
"1432","Trident® Chewing Gum"
"1431","Drinking around a bonfire"
"1431","Kool - Aid"
"1431","respect your parents in their old age. Stop assaulting them!"
"1426","Days cuddled up in bed when its raining outside"
"1425","Food"
"1424","Facebook Platform"
"1424","I'd rather be hurt by the truth, than protected by a lie."
"1424","Jazmine Sullivan"
"1423","The Fray"
"1421","Timbaland"
"1421","When I Was Younger, I Put My Face Close To The Fan To Hear My Robot Voice"
"1420","Hrithik Roshan"
"1420","WALL•E"
"1419","Texts From Last Night"
"1418","talk to you all night, die from lack of sleep next day..worth every minute"
"1417","Prince of Persia: The Sands of Time"
"1417","Official Biggest Loser Page"
"1417","Tera hone laga hoon"
"1415","I Speak Fluent Sarcasm"
"1415","BBQ's"
"1413","No Homework"
"1413","i have learned that pleasing everyone is too hard, but pissing everyone off is a piece of cake"
"1411","PicBadges"
"1411","Facebook for Android"
"1410","Hollywood Undead"
"1410","Good Charlotte"
"1410","Ray William Johnson"
"1410","Nick Jonas"
"1408","Using rock, paper, scissors for serious decision making"
"1408","Wedding Crashers"
"1407","Dolce & Gabbana"
"1406","Stride Gum"
"1405","Stopping the microwave before it hits 0:00 to avoid hearing the BEEPs"
"1404","Samsung Mobile"
"1403","WHERE THE F*CK IS MY.......... found it"
"1403","House Parties"
"1401","Jessie J"
"1399","Mary Mary"
"1397","Sonu Niigaam"
"1396","Emma Watson"
"1395","Cabela's"
"1395","Scott Pilgrim vs. the World"
"1395","Zombie Lane"
"1395","The Jimi Hendrix Experience Official Page"
"1394","i acted like it didnt bother me, but really, i think about it all the time."
"1393","Being Mommy"
"1393","Professor green"
"1393","i hate it when you make plans....get excited.....they never happen"
"1392","John Legend"
"1389","Spartacus"
"1388","If that one little thing had/hadn't happened, things would be so different"
"1388","Weezer"
"1388","Saturday Night Live"
"1387","Band of Brothers"
"1387","Dad . . . . . .1 day i will make u proud . !  ! ! ! ! !"
"1386","30 Day Song Challenge"
"1385","Doritos"
"1384","Profile Banner"
"1384","Hooters"
"1384","I forgot your name, so i'm waiting for somebody to say it."
"1383","Pillow Fight"
"1382","Rob Zombie"
"1382","Van Halen"
"1381","I don't care if you're joking, i'm in a bad mood, you're pissing me off."
"1380","bebe"
"1379","There Should Be A 99p Coin"
"1377","Will.I.Am"
"1377","David Bowie (Official)"
"1374","Mitt Romney"
"1373","The Matrix"
"1372","Martin Luther King, Jr."
"1372","Techno"
"1370","Thunderstorms"
"1368","Top Loves"
"1367","Chasing Trophy Whitetails"
"1366","Glow sticks"
"1366","Being on a boat"
"1365","Dimebag Darrell"
"1364","Fortune Cookie"
"1362","Rugby"
"1362","Edward Cullen"
"1362","Never Shout Never"
"1360","FreedomWorks"
"1360","Wii"
"1360","Christopher Walken"
"1359","dear bed, im sorry i left you this morning, take me back? ):"
"1359","Kingdoms of Camelot"
"1359","Lifehouse"
"1359","Rise Against"
"1358","غلق غرفة سب النبى محمد (ص) إنضموا ودافعوا"
"1357","Hockey"
"1355","I turned out liking you, A lot more than I originally planned"
"1354","Urban Dictionary"
"1354","CHILDREN WITHOUT PARENTS"
"1354","Laughing When You Shouldn't"
"1353","When I was younger I would record my favorite songs off the radio onto tape"
"1353","Tim Hortons"
"1353","MediaFire"
"1352","Pieces of Flair"
"1352","Saving Private Ryan"
"1352","Bass Pro Shops"
"1351","Flyleaf"
"1349","Being American"
"1348","Panda Express"
"1347","Campaign for Cancer Prevention"
"1345","JELLO SHOTS"
"1343","I love the people who keep a smile when they have every right to break down"
"1343","The Cheesecake Factory"
"1343","Bacardi"
"1342","Oh hi, I only exist when you need something."
"1341","Charlie St. Cloud"
"1340","I hate that mood where every little thing pisses you off."
"1338","The Children's Place"
"1335","Waking up & checking your FB like its the morning paper"
"1334","I Restart The Song When I Miss My Favorite Part"
"1332","musica.com"
"1332","Roast Dinner"
"1331","National Guard"
"1331","Pho.to Mania"
"1330","Chelsea Lately"
"1329","Vanessa Hudgens"
"1328","Johnny Knoxville"
"1328","Gummy Worms"
"1328","England Football Team"
"1327","Pandora"
"1327","Mustafa Hosny"
"1327","Mystic Meg"
"1327","Not Giving a Fuuck"
"1325","My Wife and Kids"
"1325","Lenny Kravitz"
"1324","Demi Moore"
"1324","When i read ur text messages I can hear exactly how you would say it"
"1323","Pussycat Dolls"
"1323","Armin van Buuren"
"1322","Yahoo! News"
"1322","Comedy Central"
"1322","I can spend hours with you, and I still miss you as soon as i leave"
"1321","Harry Potter series"
"1321","I panic when someone says to me 'I need to talk to you'."
"1319","Beer Pong!"
"1317","Funny Or Die"
"1316","The All-American Rejects"
"1315","National Rifle Association"
"1315","hillsong united"
"1315","Members Project from American Express"
"1315","I Dont care How Comfortable Crocs Are, You Look Like A Dumbass."
"1315","1 million 'likes' and my wife has agreed to call our baby Megatron."
"1314","Watching TV"
"1314","Takers"
"1312","Dil Chahta Hai"
"1310","Kat Williams"
"1309","Stop the UK Petrol Rip-off, May 2010 Protest"
"1308","**Falls Over**  Hahahahahahaha!!!!! .. Oh Wait Your Crying .. Are You Okay?"
"1306","OH, I GET IT!  ( Teacher walks away )  Dude, i STILL dont get it"
"1306","Tattoo acceptence in the workplace"
"1305","The Who"
"1304","Birthday Calendar"
"1304","What if Google didn't exist? Man we would all be screwed"
"1303","Largest Facebook group ever! We need 9,999,998 members to break a world rec"
"1302","Sharpie Permanent Markers"
"1302","I'm so tired but I want to stay up and talk to you :D"
